Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
12819.0,472.690002441406,202.344024658203,81.2073059082031,0.915932297706604,13137.0,0.65396386384964
16199.0,511.227996826172,210.001647949219,99.4177551269531,0.880839943885803,16637.0,0.738264501094818
11935.0,464.933013916016,196.535049438477,79.7229919433594,0.914031744003296,12358.0,0.566633403301239
11870.0,432.298004150391,177.364822387695,86.7665863037109,0.87217253446579,12143.0,0.770829260349274
11378.0,426.614013671875,179.392211914063,81.9714736938477,0.889497518539429,11535.0,0.596800446510315
14195.0,488.459991455078,203.512710571289,89.9586563110352,0.897000432014465,14555.0,0.717353940010071
11780.0,444.992004394531,190.96028137207,78.8517379760742,0.910766303539276,11956.0,0.780701160430908
13062.0,469.424011230469,200.628829956055,83.2746200561523,0.909790337085724,13279.0,0.663214027881622
11973.0,436.183013916016,177.134170532227,87.4583206176758,0.869609236717224,12197.0,0.598889529705048
12489.0,444.007995605469,175.329742431641,92.4818115234375,0.849571406841278,12853.0,0.744234561920166
10863.0,411.622009277344,168.271423339844,83.1652755737305,0.869329512119293,11057.0,0.702833831310272
11889.0,439.989013671875,186.107849121094,82.1430435180664,0.897323548793793,12096.0,0.797705292701721
12198.0,432.027008056641,176.99543762207,88.5676879882813,0.86579704284668,12400.0,0.749493062496185
11518.0,428.709991455078,175.936080932617,84.2515563964844,0.877882599830627,11754.0,0.660397887229919
11380.0,423.614990234375,172.173889160156,85.6572952270508,0.867461383342743,11620.0,0.673173606395721
12991.0,472.829010009766,196.896835327148,85.4954299926758,0.900809586048126,13380.0,0.736451268196106
11486.0,420.852996826172,175.257507324219,83.8640823364258,0.87807708978653,11615.0,0.776500821113586
12331.0,441.440002441406,175.609924316406,90.8254318237305,0.855864644050598,12617.0,0.61939924955368
14105.0,496.227996826172,209.275421142578,86.9419479370117,0.909619331359863,14567.0,0.603706538677216
15557.0,514.536987304688,214.075119018555,93.8538970947266,0.898772299289703,15942.0,0.695564687252045
12878.0,459.60400390625,192.172271728516,85.9566879272461,0.894389092922211,13213.0,0.576248407363892
11070.0,419.403015136719,173.575042724609,82.1542129516602,0.880897760391235,11266.0,0.6005859375
9621.0,408.717010498047,175.73356628418,70.4501800537109,0.916125297546387,9779.0,0.516425132751465
12387.0,449.135986328125,185.402755737305,86.0503845214844,0.88576877117157,12662.0,0.716425657272339
11291.0,432.64599609375,177.012725830078,82.5671920776367,0.884548723697662,11586.0,0.652658939361572
12730.0,462.369995117188,192.693618774414,85.3343048095703,0.896595895290375,13160.0,0.633711695671082
14277.0,492.031005859375,213.299621582031,85.5183715820313,0.916108369827271,14481.0,0.54252165555954
12608.0,440.125,174.602523803711,93.5251998901367,0.844442427158356,12835.0,0.631031036376953
13589.0,483.884002685547,205.354751586914,85.4103240966797,0.909403026103973,13883.0,0.545742988586426
10344.0,406.188995361328,169.366653442383,78.9636840820313,0.884663939476013,10533.0,0.71743655204773
12537.0,440.105987548828,177.274719238281,91.0868148803711,0.857899606227875,12845.0,0.670427799224854
11674.0,425.071990966797,175.757232666016,85.5061569213867,0.873679757118225,11865.0,0.644047200679779
13385.0,477.929992675781,199.842681884766,87.0465087890625,0.900152385234833,13656.0,0.56591409444809
13077.0,472.904998779297,203.445068359375,82.5701293945313,0.913935422897339,13405.0,0.627374768257141
11255.0,442.618011474609,189.496841430664,76.3651809692383,0.915204703807831,11500.0,0.775351345539093
11986.0,432.290985107422,172.400634765625,89.6259384155273,0.85424530506134,12279.0,0.658824801445007
14988.0,491.707000732422,205.060668945313,94.8570404052734,0.886577367782593,15270.0,0.582013070583344
12627.0,453.519012451172,191.811889648438,84.5408172607422,0.897630572319031,12830.0,0.726106941699982
10854.0,415.279998779297,170.144027709961,82.0053939819336,0.876184225082398,11071.0,0.623721420764923
14761.0,499.510986328125,210.798767089844,90.555534362793,0.903027415275574,15197.0,0.658326625823975
12437.0,434.671997070313,174.966186523438,91.8735046386719,0.851044893264771,12670.0,0.728630840778351
15238.0,496.871002197266,208.531784057617,93.8283996582031,0.893054902553558,15487.0,0.732314467430115
11679.0,439.186004638672,181.426773071289,83.5256576538086,0.887720823287964,11949.0,0.567492723464966
16419.0,531.421020507813,224.065948486328,94.541130065918,0.906626343727112,16874.0,0.5504190325737
11723.0,432.746002197266,176.975082397461,85.0956726074219,0.876811563968658,12013.0,0.665587902069092
10846.0,418.851989746094,172.206771850586,81.6929016113281,0.880315601825714,11069.0,0.682739496231079
11866.0,436.128997802734,176.120864868164,87.7880554199219,0.866916477680206,12210.0,0.616223514080048
12209.0,445.889007568359,184.875732421875,85.0214080810547,0.887978971004486,12418.0,0.6173956990242
10864.0,426.578002929688,174.110137939453,81.1230545043945,0.884821832180023,11170.0,0.578118324279785
13874.0,486.817993164063,207.807235717773,85.4902648925781,0.911458432674408,14116.0,0.569400012493134
17246.0,540.5419921875,225.988861083984,98.5731506347656,0.899856567382813,17704.0,0.573929250240326
11545.0,429.097991943359,176.999298095703,84.105339050293,0.879892230033875,11816.0,0.705857157707214
13975.0,482.588989257813,203.416412353516,88.6671524047852,0.900000035762787,14275.0,0.67265111207962
11624.0,452.371002197266,190.017715454102,79.3064727783203,0.908739626407623,11979.0,0.58600527048111
12524.0,444.010009765625,179.059509277344,90.1665115356445,0.863962531089783,12746.0,0.645666837692261
16291.0,523.192993164063,223.252334594727,93.6041564941406,0.907859206199646,16595.0,0.581157267093658
14498.0,496.549987792969,200.710266113281,93.5765380859375,0.884665131568909,15053.0,0.653063058853149
13990.0,484.046997070313,205.397796630859,87.6490478515625,0.904379904270172,14315.0,0.590793907642365
12013.0,458.359008789063,195.082305908203,79.642707824707,0.912869334220886,12330.0,0.610168635845184
11617.0,418.454010009766,167.914749145508,88.9075698852539,0.848322153091431,11822.0,0.760673105716705
12602.0,465.9169921875,194.455139160156,84.8320083618164,0.899823129177094,13039.0,0.650258004665375
15226.0,500.170013427734,205.315002441406,92.54801025390623,0.883495509624481,15594.0,0.793434083461762
12808.0,466.924011230469,197.174667358398,83.7932968139648,0.905207455158234,13186.0,0.543725609779358
11867.0,431.942993164063,178.590911865234,85.7766647338867,0.877105951309204,12126.0,0.640351831912994
13814.0,481.415985107422,203.062347412109,87.3184814453125,0.902824938297272,14112.0,0.637471139431
14106.0,487.252014160156,209.569381713867,86.5551986694336,0.910724461078644,14348.0,0.542705476284027
11923.0,437.938995361328,184.999664306641,83.1160736083984,0.893392562866211,12093.0,0.762340128421783
13172.0,450.290008544922,178.618118286133,95.8207168579102,0.843928456306458,13499.0,0.636328518390656
12635.0,439.0830078125,171.228713989258,94.8141784667969,0.83269739151001,12929.0,0.631118893623352
16005.0,518.893005371094,221.215530395508,93.1329574584961,0.90705806016922,16343.0,0.551041483879089
14340.0,477.89599609375,196.475067138672,94.2577896118164,0.87740832567215,14700.0,0.608142495155335
13484.0,480.786010742188,204.207595825195,84.9012908935547,0.909474492073059,13827.0,0.658559203147888
11786.0,424.618988037109,171.843856811523,88.3441619873047,0.857732892036438,11946.0,0.624787926673889
11980.0,434.626007080078,180.022201538086,85.4504852294922,0.880165815353394,12190.0,0.611723840236664
13780.0,497.428009033203,221.722900390625,79.9521331787109,0.932722568511963,14010.0,0.550781428813934
12563.0,457.363006591797,183.511428833008,88.7004699707031,0.875426530838013,12877.0,0.593490183353424
