Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
11309.0,427.657989501953,176.281463623047,83.0457000732422,0.88208132982254,11508.0,0.812428176403046
11329.0,414.617004394531,168.913497924805,86.1217575073242,0.860259056091309,11540.0,0.784122347831726
11303.0,423.954986572266,173.836959838867,83.3764877319336,0.877473771572113,11527.0,0.619682013988495
12345.0,440.196014404297,180.389373779297,88.1568603515625,0.872450113296509,12591.0,0.733685970306397
12618.0,457.898010253906,193.815719604492,83.4773559570313,0.902492880821228,12851.0,0.582225918769836
14115.0,483.779998779297,206.841873168945,88.0686492919922,0.904827833175659,14312.0,0.747656106948853
13932.0,462.022003173828,187.780288696289,95.7806015014648,0.860134422779083,14180.0,0.704918026924133
17135.0,525.93798828125,217.72834777832,101.154624938965,0.885525405406952,17471.0,0.593728363513947
11125.0,420.209014892578,173.171936035156,82.7781829833984,0.878353536128998,11408.0,0.642135620117188
13919.0,482.348999023438,204.294250488281,87.654052734375,0.903276979923248,14274.0,0.748977601528168
11242.0,427.252014160156,180.303482055664,80.2529754638672,0.895481169223785,11402.0,0.770211040973663
12397.0,435.949005126953,174.231689453125,91.8964767456055,0.849593341350555,12761.0,0.643064618110657
10191.0,403.218994140625,168.609024047852,77.5280532836914,0.888017475605011,10352.0,0.797293066978455
12563.0,444.868988037109,183.223754882813,88.0494766235352,0.876963436603546,12767.0,0.766971945762634
10588.0,404.324005126953,163.662078857422,83.9691543579102,0.858350217342377,10756.0,0.614866435527802
15035.0,506.152008056641,216.935302734375,89.3892364501953,0.911159038543701,15432.0,0.609296500682831
14071.0,479.092987060547,197.404968261719,92.3009872436523,0.883955121040344,14398.0,0.598995387554169
11960.0,440.941986083984,182.053436279297,84.7226638793945,0.885114908218384,12191.0,0.62650603055954
13840.0,476.901000976563,201.625686645508,88.2425003051758,0.899142980575562,14205.0,0.630581378936768
10949.0,420.170013427734,176.249526977539,79.8909225463867,0.89136666059494,11132.0,0.579005837440491
14316.0,488.985992431641,204.424270629883,90.1491012573242,0.897511899471283,14731.0,0.564177334308624
14947.0,506.651000976563,214.344314575195,89.5269012451172,0.908595144748688,15364.0,0.562996745109558
11355.0,428.992004394531,172.281265258789,85.3694915771484,0.868594288825989,11690.0,0.614248633384705
11828.0,437.907012939453,184.957260131836,82.3454360961914,0.895424544811249,12020.0,0.616426944732666
11983.0,432.438995361328,172.424942016602,89.3390350341797,0.85530012845993,12238.0,0.700842201709747
10296.0,415.751007080078,172.332870483398,77.0607452392578,0.89445286989212,10514.0,0.610893547534943
12072.0,452.261993408203,192.721908569336,80.2883682250977,0.909088909626007,12342.0,0.694152176380158
11759.0,426.138000488281,173.689071655273,87.1820220947266,0.864900708198547,11941.0,0.693664491176605
14918.0,500.27099609375,210.424606323242,91.2105407714844,0.901173055171967,15185.0,0.640725016593933
16431.0,509.385009765625,208.052871704102,101.961486816406,0.871680319309235,16875.0,0.732219278812408
15107.0,488.865997314453,205.215209960938,94.3698196411133,0.887992560863495,15322.0,0.787232935428619
12526.0,441.329986572266,179.246246337891,90.1546783447266,0.864306509494782,12768.0,0.718893468379974
10974.0,413.5,170.567825317383,83.2448806762695,0.872818112373352,11142.0,0.764099717140198
13066.0,458.261993408203,186.345855712891,90.9014587402344,0.872949540615082,13315.0,0.614812731742859
14400.0,486.899993896484,200.137710571289,93.2465133666992,0.884831190109253,14714.0,0.618131875991821
13313.0,470.907012939453,198.214935302734,86.2721252441406,0.900311887264252,13560.0,0.576969742774963
13650.0,475.242004394531,199.326080322266,87.9747085571289,0.897329747676849,13859.0,0.572135150432587
12220.0,436.981994628906,171.410919189453,92.1452255249023,0.843219637870789,12653.0,0.623978734016419
10286.0,406.713012695313,171.050674438477,77.4487228393555,0.891621053218842,10469.0,0.618446350097656
10468.0,427.713989257813,182.204010009766,74.5276565551758,0.912519097328186,10672.0,0.539921581745148
12942.0,441.743988037109,175.55924987793,95.2850112915039,0.839893460273743,13310.0,0.701691627502441
13138.0,470.415008544922,203.862823486328,82.9842147827148,0.91340184211731,13361.0,0.810987651348114
12974.0,460.4169921875,191.325775146484,87.2857055664063,0.889869570732117,13310.0,0.677210569381714
12663.0,468.223999023438,199.697494506836,81.6162033081055,0.912669122219086,12979.0,0.623393893241882
12712.0,456.066986083984,186.160537719727,88.9003067016602,0.878606498241425,13092.0,0.644886374473572
15714.0,501.154998779297,205.013305664063,99.2755432128906,0.874935448169708,16074.0,0.733887553215027
12538.0,452.660003662109,188.805282592773,86.1097183227539,0.88994038105011,12846.0,0.684164583683014
10221.0,405.299987792969,168.633743286133,78.042610168457,0.886466085910797,10368.0,0.602724373340607
13289.0,467.315002441406,194.884185791016,87.8141174316406,0.892727792263031,13628.0,0.695395052433014
10519.0,406.756011962891,169.01904296875,80.3722839355469,0.879703760147095,10684.0,0.60544490814209
13831.0,483.615997314453,202.875778198242,88.2908630371094,0.900335431098938,14270.0,0.591068387031555
10910.0,445.273986816406,190.248046875,73.8787536621094,0.921520948410034,11229.0,0.627877533435822
14407.0,482.795989990234,202.832336425781,91.1919250488281,0.893233716487885,14671.0,0.742628872394562
11447.0,419.619995117188,163.920532226563,91.2741470336914,0.830633521080017,11831.0,0.732983291149139
15141.0,505.420989990234,209.593597412109,93.0923767089844,0.895949184894562,15559.0,0.6576302886009218
10756.0,420.085998535156,170.637084960938,81.5821151733398,0.87830376625061,10957.0,0.59497731924057
15204.0,510.486999511719,216.316864013672,90.8539505004883,0.907522261142731,15535.0,0.562111794948578
12599.0,450.204010009766,184.969146728516,87.2517242431641,0.881753981113434,12818.0,0.736439108848572
10351.0,408.996002197266,168.567886352539,78.9616394042969,0.883502542972565,10526.0,0.594099760055542
12068.0,457.739013671875,196.44206237793,79.5439376831055,0.914350748062134,12347.0,0.599503219127655
14463.0,480.489990234375,201.934219360352,91.9438934326172,0.890329897403717,14698.0,0.675115525722504
13266.0,466.0,198.061386108398,86.0934753417969,0.900584578514099,13514.0,0.654335618019104
10820.0,424.781005859375,178.765762329102,78.0785598754883,0.89957582950592,11081.0,0.714852035045624
12709.0,446.204986572266,180.197418212891,90.7362594604492,0.863973081111908,12958.0,0.626244187355042
12912.0,459.739013671875,188.730361938477,88.9623260498047,0.88193416595459,13205.0,0.690481305122376
14246.0,488.915985107422,210.753723144531,86.8851776123047,0.91106653213501,14453.0,0.748057126998901
14654.0,498.102996826172,214.654296875,87.3805465698242,0.913394451141357,14907.0,0.803751647472382
16865.0,517.747009277344,210.479446411133,103.80493927002,0.869925439357758,17234.0,0.650204360485077
9776.0,403.675994873047,170.88005065918,73.1112747192383,0.903849065303803,9969.0,0.641933143138886
16454.0,518.109008789063,217.098526000977,97.7806930541992,0.892827987670898,16893.0,0.6551325798034665
11472.0,420.256988525391,174.825256347656,83.8750152587891,0.877397119998932,11617.0,0.742236018180847
9882.0,392.296997070313,161.193984985352,78.2104797363281,0.874406099319458,10097.0,0.659063637256622
12626.0,455.296997070313,188.65788269043,86.6013793945313,0.888415992259979,12911.0,0.733899116516113
11749.0,455.256988525391,192.589996337891,78.0409545898438,0.914220035076141,12001.0,0.606650471687317
14178.0,488.881011962891,207.395599365234,88.0680923461914,0.905363142490387,14406.0,0.557749807834625
12396.0,460.002014160156,195.323303222656,81.9296112060547,0.907775461673737,12676.0,0.733057379722595
14571.0,489.433013916016,206.787887573242,90.4513626098633,0.89926153421402,14839.0,0.605510294437408
11438.0,433.917999267578,178.3515625,83.5476531982422,0.883493363857269,11767.0,0.74301677942276
9876.0,384.459991455078,156.164764404297,81.2388687133789,0.854036808013916,9999.0,0.632347285747528
10496.0,407.322998046875,167.92936706543,80.1890716552734,0.878622710704804,10666.0,0.703296720981598
13118.0,480.085998535156,207.109039306641,81.7057113647461,0.918893456459045,13652.0,0.568765163421631
10250.0,407.289001464844,165.721893310547,79.9631423950195,0.875888228416443,10512.0,0.722339689731598
